symbol, date, marketCap
AME,3/15/22,29949011780.00
AME,3/14/22,29418920290.00
AME,3/11/22,29245309540.00
AME,3/10/22,29671234580.00
AME,3/9/22,30210585309.00
AME,3/8/22,29821697230.00
AME,3/7/22,29976789500.00
AME,3/4/22,30321696190.00
AME,3/3/22,30335585050.00
AME,3/2/22,30321696190.00
AME,3/1/22,29488364590.00
AME,2/28/22,30043918990.00
AME,2/25/22,30062437470.00
AME,2/24/22,29539290410.00
AME,2/23/22,28881884370.00
AME,2/22/22,29499938640.00
AME,2/18/22,29680493820.00
AME,2/17/22,29703641920.00
AME,2/16/22,30509195800.00
AME,2/15/22,30418918210.00
AME,2/14/22,30129566960.00
AME,2/11/22,30280029610.00
AME,2/10/22,31363360690.00
AME,2/9/22,31601786120.00
AME,2/8/22,31356416260.00
AME,2/7/22,31310120059.00
AME,2/4/22,31131879690.00
AME,2/3/22,32004563059.00
AME,2/2/22,32358728990.00
AME,2/1/22,31733730290.00
AME,1/31/22,31659656370.00
AME,1/28/22,31247620190.00
AME,1/27/22,30661973260.00
AME,1/26/22,30877250589.00
AME,1/25/22,30992991089.00
AME,1/24/22,31557804730.00
AME,1/21/22,31578638019.00
AME,1/20/22,31624934220.00
AME,1/19/22,32138822040.00
AME,1/18/22,32305488360.00
AME,1/14/22,32763820740.00
AME,1/13/22,33347152860.00
AME,1/12/22,33242986410.00
AME,1/11/22,33004560980.00
AME,1/10/22,32460580629.00
AME,1/7/22,32958264780.00
AME,1/6/22,33599467150.00
AME,1/5/22,33201319830.00
AME,1/4/22,33817059290.00
AME,1/3/22,33256875269.00
AME,12/31/21,34036966240.00
AME,12/30/21,33891400360.00
AME,12/29/21,34108905080.00
AME,12/28/21,33865947680.00
AME,12/27/21,33627618040.00
AME,12/23/21,32988987160.00
AME,12/22/21,32637277400.00
AME,12/21/21,32533152800.00
AME,12/20/21,32160618120.00
AME,12/17/21,32354984040.00
AME,12/16/21,33285163800.00
AME,12/15/21,33384660640.00
AME,12/14/21,32658102319.00
AME,12/13/21,32972790000.00
AME,12/10/21,33030637000.00
AME,12/9/21,32646532920.00
AME,12/8/21,32639591280.00
AME,12/7/21,32486875200.00
AME,12/6/21,32396633879.00
AME,12/3/21,32195326319.00
AME,12/2/21,32132851560.00
AME,12/1/21,31422490400.00
AME,11/30/21,31584462000.00
AME,11/29/21,32396633879.00
AME,11/26/21,32183756920.00
AME,11/24/21,33113936680.00
AME,11/23/21,33113936680.00
AME,11/22/21,32852468239.00
AME,11/19/21,32968162239.00
AME,11/18/21,32644219040.00
AME,11/17/21,32702066040.00
AME,11/16/21,32720577080.00
AME,11/15/21,32415144920.00
AME,11/12/21,32454480879.00
AME,11/11/21,32098143360.00
AME,11/10/21,32260114959.00
AME,11/9/21,32246231680.00
AME,11/8/21,32248545560.00
AME,11/5/21,32611824720.00
AME,11/4/21,32486875200.00
AME,11/3/21,32630335760.00
AME,11/2/21,32359611800.00
AME,11/1/21,31017561400.00
AME,10/29/21,30635771200.00
AME,10/28/21,30540902120.00
AME,10/27/21,30052673440.00
AME,10/26/21,30228528319.00
AME,10/25/21,30193820120.00
AME,10/22/21,30344222319.00
AME,10/21/21,30200761760.00
AME,10/20/21,30147542520.00
AME,10/19/21,30112834319.00
AME,10/18/21,29842110360.00
AME,10/15/21,29694022040.00
AME,10/14/21,29705591440.00
AME,10/13/21,28754586760.00
AME,10/12/21,28553279200.00
AME,10/11/21,28798550480.00
AME,10/8/21,29198851720.00
AME,10/7/21,29043821760.00
AME,10/6/21,29027624600.00
AME,10/5/21,29018369080.00
AME,10/4/21,28486176680.00
AME,10/1/21,28914244480.00
AME,9/30/21,28694425880.00
AME,9/29/21,29319417930.00
AME,9/28/21,29418821460.00
AME,9/27/21,29945891340.00
AME,9/24/21,29962073310.00
AME,9/23/21,29876540040.00
AME,9/22/21,29552900640.00
AME,9/21/21,29460432240.00
AME,9/20/21,29534406960.00
AME,9/17/21,30084593939.00
AME,9/16/21,30602416980.00
AME,9/15/21,30382804530.00
AME,9/14/21,30338882040.00
AME,9/13/21,30179374050.00
AME,9/10/21,30151633530.00
AME,9/9/21,30459090959.00
AME,9/8/21,30718002480.00
AME,9/7/21,30775795230.00
AME,9/3/21,31300553400.00
AME,9/2/21,31395333510.00
AME,9/1/21,31018524780.00
AME,8/31/21,31432320870.00
AME,8/30/21,31698167520.00
AME,8/27/21,31633439640.00
AME,8/26/21,31434632579.00
AME,8/25/21,31587205439.00
AME,8/24/21,31457749680.00
AME,8/23/21,31275124590.00
AME,8/20/21,31154915670.00
AME,8/19/21,31062447270.00
AME,8/18/21,31208085000.00
AME,8/17/21,31501672170.00
AME,8/16/21,31811441310.00
AME,8/13/21,31725908040.00
AME,8/12/21,31728219750.00
AME,8/11/21,31774453949.00
AME,8/10/21,31624192800.00
